Number,X,Y,Al,Ti,Cr,Fe,Co,Ni,Cu,Zr,Mo,W,Mn,Si,Mg,Resistance,Thickness,Resistivity,Ex_resistivity,ravg,delta,dHmix,Amorphous,ENavg,dEN,N,Compo
500,-15,25,0,0,19.52636,65.79636,0,14.67727,0,0,0,0,0,0,0,0.6069088,487.8375,134.1210109,124.3400509,0.124342024,0.003815216,-2.088936359,0,1.808546821,0.078244695,3,Ni/Fe/Cr
501,-15,-15,0,0,12.22625,70.24375,0,17.53,0,0,0,0,0,0,0,0.3897662,568.9231,100.4513886,90.95785401,0.124297563,0.003678158,-1.928738664,0,1.823239375,0.067894037,3,Ni/Fe/Cr
502,-15,5,0,0,15.44333,68.67111,0,15.88556,0,0,0,0,0,0,0,0.4978043,482.7756,108.8684796,99.23790041,0.124313289,0.003731144,-1.983820123,0,1.816454787,0.072775857,3,Ni/Fe/Cr
503,-5,35,0,0,24.41912,60.82085,0,14.76003,0,0,0,0,0,0,0,0.6851044,458.1286,142.1812616,132.2611178,0.124391792,0.003924298,-2.321446153,0,1.80029552,0.084376605,3,Ni/Fe/Cr
504,-5,-25,0,0,12.512,66.731,0,20.757,0,0,0,0,0,0,0,0.3799964,586.2167,100.9103867,91.49507754,0.12433269,0.003789644,-2.169276038,0,1.8253352,0.070161639,3,Ni/Fe/Cr
505,-5,15,0,0,19.79727,63.99727,0,16.20545,0,0,0,0,0,0,0,0.5655359,487.3697,124.8581531,115.110319,0.124360015,0.003859825,-2.234778414,0,1.809308818,0.079564077,3,Ni/Fe/Cr
506,-5,-5,0,0,15.784,66.017,0,18.199,0,0,0,0,0,0,0,0.4470088,533.6905,108.0696505,98.49122614,0.12433983,0.003809329,-2.182268082,0,1.8177264,0.074670414,3,Ni/Fe/Cr
507,5,5,0,0,21.0275,60.91,0,18.0625,0,0,0,0,0,0,0,0.5110333,504.56,116.8046737,107.071054,0.1243909,0.003922731,-2.455929323,0,1.80870325,0.082337087,3,Ni/Fe/Cr
508,5,-15,0,0,16.09,62.115,0,21.795,0,0,0,0,0,0,0,0.4310895,541.9385,105.8316706,96.34077564,0.12437885,0.003900186,-2.46471762,0,1.820083,0.077113832,3,Ni/Fe/Cr
509,5,25,0,0,25.1425,58.44333,0,16.41417,0,0,0,0,0,0,0,0.613517,466.0825,129.5351403,119.6384218,0.124415567,0.003961076,-2.510744727,0,1.800389086,0.086254757,3,Ni/Fe/Cr
510,5,-35,0,0,12.55438,62.93326,0,24.51236,0,0,0,0,0,0,0,0.3985317,588.1853,106.1879508,96.87206051,0.124370667,0.00388342,-2.411814354,0,1.828267442,0.072069446,3,Ni/Fe/Cr
511,15,-5,0,0,22.16625,56.7625,0,21.07125,0,0,0,0,0,0,0,0.4993293,522.565,118.2022031,108.516308,0.124432375,0.003981325,-2.767927836,0,1.809174375,0.085562256,3,Ni/Fe/Cr
512,15,15,0,0,26.6925,54.92667,0,18.38083,0,0,0,0,0,0,0,0.568499,488.0725,125.6933339,115.8045269,0.124450733,0.003998103,-2.767895136,0,1.799327414,0.089161079,3,Ni/Fe/Cr
513,15,-25,0,0,17.22875,57.9675,0,24.80375,0,0,0,0,0,0,0,0.4467484,555.065,112.3324035,102.8892331,0.124420325,0.003967287,-2.746277431,0,1.820554125,0.080481825,3,Ni/Fe/Cr
514,15,35,0,0,30.62918,52.79168,0,16.57913,0,0,0,0,0,0,0,0.7154677,446.436,144.6929738,134.6421121,0.124472071,0.004010699,-2.768832888,0,1.791193515,0.09168952,3,Ni/Fe/Cr
515,25,5,0,0,28.2425,51.41,0,20.3475,0,0,0,0,0,0,0,0.5525177,508.07,127.1651035,117.2842083,0.1244859,0.004014922,-3.026690703,0,1.79826575,0.091963362,3,Ni/Fe/Cr
516,25,-15,0,0,23.305,52.615,0,24.08,0,0,0,0,0,0,0,0.5018338,539.0526,122.543211,112.9050405,0.12447385,0.004011411,-3.07536871,0,1.8096455,0.08866769,3,Ni/Fe/Cr
517,25,25,0,0,32.32746,49.26038,0,18.41216,0,0,0,0,0,0,0,0.6592789,469.3587,140.1755442,130.1247265,0.124507396,0.004015386,-3.029188609,0,1.789773046,0.094354684,3,Ni/Fe/Cr
518,25,-25,0,0,20.52893,53.34093,0,26.13014,0,0,0,0,0,0,0,0.4721276,550.4607,117.7291232,108.2261249,0.124466591,0.004008164,-3.055044344,0,1.816004931,0.086077452,3,Ni/Fe/Cr
519,35,-5,0,0,29.33618,47.36332,0,23.30049,0,0,0,0,0,0,0,0.5561132,524.2338,132.0646012,122.2312397,0.124526354,0.004009627,-3.352587036,0,1.798768703,0.094836727,3,Ni/Fe/Cr
520,35,15,0,0,34.02574,45.72908,0,20.24519,0,0,0,0,0,0,0,0.6182903,492.2814,137.880885,127.8301112,0.124542722,0.004000014,-3.291822644,0,1.788352577,0.096925787,3,Ni/Fe/Cr
521,-35,-15,0,0,8.541755,76.61885,0,14.8394,0,0,0,0,0,0,0,0.338,488.3042,74.76620928,65.307048,0.124233818,0.003406912,-1.526278642,0,1.827350628,0.058406071,3,Ni/Fe/Cr
522,-25,25,0,0,16.87818,69.25818,0,13.86364,0,0,0,0,0,0,0,0.487,502.9258,110.9509637,101.2247298,0.124307418,0.00371196,-1.890897623,0,1.812398006,0.073859575,3,Ni/Fe/Cr
523,-25,-25,0,0,8.697859,74.47015,0,16.83199,0,0,0,0,0,0,0,0.339,601.4345,92.36049186,82.95022116,0.124255297,0.003509137,-1.671803374,0,1.828679213,0.0599098,3,Ni/Fe/Cr
524,-25,15,0,0,14.83667,70.69556,0,14.46778,0,0,0,0,0,0,0,0.443,488.2625,97.98403024,88.33298602,0.124293057,0.00366198,-1.838831222,0,1.816352068,0.070904616,3,Ni/Fe/Cr
525,-25,-5,0,0,12.00125,72.58875,0,15.41,0,0,0,0,0,0,0,0.375,492.4081,83.64782599,74.10397786,0.124274113,0.003589371,-1.761166339,0,1.821925875,0.066252621,3,Ni/Fe/Cr
526,-15,25,0,0,19.52636,65.79636,0,14.67727,0,0,0,0,0,0,0,0.499,487.8375,110.2742034,100.4932434,0.124342024,0.003815216,-2.088936359,0,1.808546821,0.078244695,3,Ni/Fe/Cr
527,-15,-15,0,0,12.22625,70.24375,0,17.53,0,0,0,0,0,0,0,0.371,568.9231,95.61492296,86.12138833,0.124297563,0.003678158,-1.928738664,0,1.823239375,0.067894037,3,Ni/Fe/Cr
528,-15,5,0,0,15.44333,68.67111,0,15.88556,0,0,0,0,0,0,0,0.422,482.7756,92.29028035,82.65970112,0.124313289,0.003731144,-1.983820123,0,1.816454787,0.072775857,3,Ni/Fe/Cr
529,-5,35,0,0,24.41912,60.82085,0,14.76003,0,0,0,0,0,0,0,0.551,458.1286,114.3502729,104.4301292,0.124391792,0.003924298,-2.321446153,0,1.80029552,0.084376605,3,Ni/Fe/Cr
530,-5,-25,0,0,12.512,66.731,0,20.757,0,0,0,0,0,0,0,0.381,586.2167,101.1768989,91.7615897,0.12433269,0.003789644,-2.169276038,0,1.8253352,0.070161639,3,Ni/Fe/Cr
531,-5,15,0,0,19.79727,63.99727,0,16.20545,0,0,0,0,0,0,0,0.475,487.3697,104.8697752,95.12194112,0.124360015,0.003859825,-2.234778414,0,1.809308818,0.079564077,3,Ni/Fe/Cr
532,-5,-5,0,0,15.784,66.017,0,18.199,0,0,0,0,0,0,0,0.415,533.6905,100.3311455,90.75272115,0.12433983,0.003809329,-2.182268082,0,1.8177264,0.074670414,3,Ni/Fe/Cr
533,-35,15,25.937806,0,0,0,0,21.56959,19.16317,33.329434,0,0,0,0,0,0.829,630.41617,236.7445972,220.2092231,0.142575591,0.107093925,-39.64235825,0,1.636959548,0.24684472,4,Zi/Cu/Ni/Al
534,-25,25,21.414031,0,0,0,0,18.101858,21.456846,39.027265,0,0,0,0,0,0.76,640.35887,220.4627518,201.8502967,0.143938319,0.109173114,-39.23321298,0,1.617254085,0.254718734,4,Zi/Cu/Ni/Al
535,-25,-25,11.628556,0,0,0,0,24.601157,12.260465,51.509821,0,0,0,0,0,0.653,719.33851,212.7868053,188.8824231,0.146519587,0.114379119,-43.28129483,0,1.575131305,0.267619071,4,Zi/Cu/Ni/Al
536,-25,-5,17.06,0,0,0,0,21.695,15.795,45.45,0,0,0,0,0,0.677,690.75,211.8399008,190.4848572,0.14536115,0.111847143,-42.3940324,0,1.5936305,0.261101387,4,Zi/Cu/Ni/Al
537,-25,5,18.706,0,0,0,0,20.561,17.785,42.948,0,0,0,0,0,0.729,673.57,222.4377361,202.1376095,0.14479139,0.111034998,-41.4072682,0,1.6030051,0.259006541,4,Zi/Cu/Ni/Al
538,-15,-35,9.3997707,0,0,0,0,21.678501,9.9866067,58.935121,0,0,0,0,0,0.604,765.92792,209.56707,182.8363948,0.148797551,0.110807917,-41.6905685,0,1.538978314,0.262812563,4,Zi/Cu/Ni/Al
539,-15,-15,12.365625,0,0,0,0,19.991375,13.8075,53.8355,0,0,0,0,0,0.637,744.52,214.8394357,190.229909,0.147559173,0.111232527,-41.45163122,0,1.559276475,0.263132098,4,Zi/Cu/Ni/Al
540,-15,15,17.303625,0,0,0,0,16.589375,19.7775,46.3295,0,0,0,0,0,0.684,692.98,214.721239,193.2764633,0.145849893,0.109996377,-39.74130194,0,1.587400275,0.259566746,4,Zi/Cu/Ni/Al
541,-5,-25,9.578875,0,0,0,0,17.816125,11.3125,61.2925,0,0,0,0,0,0.571,808.9,209.2325007,181.7500368,0.149741798,0.107473077,-39.33797485,0,1.524635625,0.257516152,4,Zi/Cu/Ni/Al
542,-5,25,16.13975,0,0,0,0,14.299,24.35625,45.205,0,0,0,0,0,0.69,684.15,213.8447655,192.9861386,0.145361693,0.11065834,-37.27040258,0,1.596956125,0.261960462,4,Zi/Cu/Ni/Al
543,-5,-5,12.870875,0,0,0,0,15.548125,15.2925,56.2885,0,0,0,0,0,0.644,774.54,225.9581033,200.5854734,0.148602278,0.107796058,-39.28305112,0,1.543384825,0.257966873,4,Zi/Cu/Ni/Al
544,-5,5,14.516875,0,0,0,0,14.414125,17.2825,53.7865,0,0,0,0,0,0.672,757.36,230.5525018,206.2347889,0.148032518,0.10775251,-39.03304028,0,1.552759425,0.257680864,4,Zi/Cu/Ni/Al
545,5,5,12.37465,0,0,0,0,12.3966,18.63375,56.595,0,0,0,0,0,0.647,781.25,228.9773438,203.6511618,0.1487266,0.107075521,-36.85182261,0,1.542761675,0.258219696,4,Zi/Cu/Ni/Al
546,5,-5,11.61885,0,0,0,0,12.3824,14.99375,61.005,0,0,0,0,0,0.618,819.15,229.3243191,202.2236191,0.150113056,0.103948873,-36.73449261,0,1.519815075,0.251889863,4,Zi/Cu/Ni/Al
547,5,25,13.88625,0,0,0,0,12.425,25.91375,47.775,0,0,0,0,0,0.674,705.45,215.3894049,193.6122591,0.145953688,0.110965861,-35.84772589,0,1.588654875,0.264529676,4,Zi/Cu/Ni/Al
548,5,-25,8.438125,0,0,0,0,14.506875,10.8075,66.2475,0,0,0,0,0,0.4775,856.1,185.1808508,155.8803667,0.151354663,0.102498426,-36.12471189,0,1.499369375,0.248684941,4,Zi/Cu/Ni/Al
549,15,15,10.87695,0,0,0,0,10.5368,23.83125,54.755,0,0,0,0,0,0.657,764.65,227.5758977,203.1057149,0.147932139,0.109229553,-34.50542465,0,1.557407025,0.263983144,4,Zi/Cu/Ni/Al
550,15,-15,8.60955,0,0,0,0,10.4942,12.91125,67.985,0,0,0,0,0,0.48,878.35,190.988424,161.1946871,0.152091507,0.098804801,-32.98347506,0,1.488567225,0.24260557,4,Zi/Cu/Ni/Al
551,15,35,11.338116,0,0,0,0,9.7881811,33.638299,45.235404,0,0,0,0,0,0.71,673.57064,216.6405249,196.0531882,0.144787109,0.112963153,-32.3065728,0,1.610256481,0.269376434,4,Zi/Cu/Ni/Al
552,25,5,7.768,0,0,0,0,8.797,19.66,63.775,0,0,0,0,0,0.537,858.8,208.9125468,180.9178929,0.15058479,0.104037047,-31.63610571,0,1.514835,0.255723645,4,Zi/Cu/Ni/Al
553,25,-5,7.0122,0,0,0,0,8.7828,16.02,68.185,0,0,0,0,0,0.487,896.7,197.8218837,168.0527118,0.151971246,0.099829532,-30.56374985,0,1.4918884,0.246746895,4,Zi/Cu/Ni/Al
554,25,25,9.8455158,0,0,0,0,8.9194879,27.896536,53.33846,0,0,0,0,0,0.707,753.34898,241.2758312,217.473209,0.147344319,0.110553405,-32.74103125,0,1.568310725,0.267521744,4,Zi/Cu/Ni/Al
555,25,-25,5.7775671,0,0,0,0,8.2497111,9.3746065,76.598115,0,0,0,0,0,0.37,961.7518,161.1992192,128.0692964,0.154662502,0.088730195,-27.09804594,0,1.447460765,0.221229982,4,Zi/Cu/Ni/Al
556,35,15,9.2194476,0,0,0,0,8.3948616,19.453504,62.932186,0,0,0,0,0,0.692,847.6261,265.7104393,238.06348,0.150528014,0.103234957,-32.32098073,0,1.515389613,0.253581315,4,Zi/Cu/Ni/Al
557,-45,5,0,39.808,12.641,0,47.551,0,0,0,0,0,0,0,0,0.6971431,527.1,166.46125,145.1945826,0.14211744,0.148107021,-23.57133803,0,1.748689,0.125641845,3,Co/Cr/Ti
558,-45,-5,0,35.871,12.846,0,51.283,0,0,0,0,0,0,0,0,0.3954198,533.685,95.59641603,75.72478683,0.14042453,0.146867077,-22.94749902,0,1.7584742,0.125290622,3,Co/Cr/Ti
559,-35,25,0,46.79529,12.05821,0,41.1465,0,0,0,0,0,0,0,0,0.7273204,504.2531,166.1393656,142.4105259,0.145121975,0.147846616,-23.93897271,0,1.731804184,0.124530277,3,Co/Cr/Ti
560,-35,-25,0,26.93146,13.26419,0,59.80435,0,0,0,0,0,0,0,0,0.3372721,567.4116,86.69156216,69.99053377,0.136580528,0.139660899,-20.30836398,0,1.780796986,0.121590694,3,Co/Cr/Ti
561,-35,15,0,42.855,13,0,44.145,0,0,0,0,0,0,0,0,0.6878196,517.3333,161.1918885,138.8131405,0.14342765,0.148362943,-23.66667852,0,1.739977,0.125122098,3,Co/Cr/Ti
562,-35,-15,0,30.14,13.615,0,56.245,0,0,0,0,0,0,0,0,0.3321392,552,83.0533998,65.1830368,0.1379602,0.143021245,-21.36075032,0,1.771683,0.123416885,3,Co/Cr/Ti
563,-35,-5,0,33.9075,14.31,0,51.7825,0,0,0,0,0,0,0,0,0.3586466,544.875,88.52415748,69.26302948,0.139580225,0.145837274,-22.20934716,0,1.7603585,0.124633148,3,Co/Cr/Ti
564,-25,35,0,48.15455,13.79638,0,38.04907,0,0,0,0,0,0,0,0,0.7225966,499.8769,163.6278348,139.3041143,0.145706457,0.147456407,-23.22114825,0,1.724446134,0.122608803,3,Co/Cr/Ti
565,-25,-35,0,20.92777,14.73884,0,64.33339,0,0,0,0,0,0,0,0,0.3069212,664.7609,92.42523355,77.77881162,0.133998941,0.130539084,-17.45995138,0,1.79316235,0.117217719,3,Co/Cr/Ti
566,-25,25,0,44.56,14.43,0,41.01,0,0,0,0,0,0,0,0,0.688142,514.6667,160.4361888,137.3582148,0.1441608,0.148253677,-23.21418384,0,1.732398,0.123775319,3,Co/Cr/Ti
567,-25,-25,0,23.1,15.36,0,61.54,0,0,0,0,0,0,0,0,0.3117689,627.655,88.64453895,73.18244295,0.134933,0.13431343,-18.42752064,0,1.786148,0.119338351,3,Co/Cr/Ti
568,-25,15,0,39.5,15.6775,0,44.8225,0,0,0,0,0,0,0,0,0.6098595,535.0833,147.8255121,126.4789006,0.141985,0.148047891,-22.68773309,0,1.7428095,0.124373135,3,Co/Cr/Ti
569,-25,-15,0,26.8675,16.055,0,57.0775,0,0,0,0,0,0,0,0,0.3157859,590.4286,84.46140916,67.60854816,0.136553025,0.139584106,-19.84954141,0,1.7748235,0.12194652,3,Co/Cr/Ti
570,-25,5,0,34.44,16.925,0,48.635,0,0,0,0,0,0,0,0,0.4350941,555.5,109.487732,89.87248297,0.1398092,0.146144928,-21.70902868,0,1.753221,0.124097644,3,Co/Cr/Ti
571,-25,-5,0,30.635,16.75,0,52.615,0,0,0,0,0,0,0,0,0.3308126,562.625,84.3139179,66.0702919,0.13817305,0.143457827,-20.89970138,0,1.763499,0.123465692,3,Co/Cr/Ti
572,-15,35,0,44.92,17.63,0,37.45,0,0,0,0,0,0,0,0,0.6807774,512,157.896787,134.489757,0.1443156,0.148208126,-22.11506528,0,1.724422,0.121220155,3,Co/Cr/Ti
573,-15,-35,0,18.515,16.64,0,64.845,0,0,0,0,0,0,0,0,0.2749214,696.2975,86.71646883,72.81384083,0.13296145,0.125615551,-16.03586212,0,1.795253,0.11570586,3,Co/Cr/Ti
574,-15,25,0,40.5325,17.9925,0,41.475,0,0,0,0,0,0,0,0,0.6466823,532.4167,155.9699186,134.1091661,0.142428975,0.14822165,-22.06412602,0,1.735032,0.122852021,3,Co/Cr/Ti
575,-15,-25,0,21.055,17.5675,0,61.3775,0,0,0,0,0,0,0,0,0.2904067,667,87.74667481,72.87768131,0.13405365,0.130776512,-17.23466971,0,1.7866085,0.118380225,3,Co/Cr/Ti
576,-15,15,0,36.145,18.355,0,45.5,0,0,0,0,0,0,0,0,0.5845919,552.8333,146.4013868,126.0869118,0.14054235,0.146988316,-21.61337213,0,1.745642,0.123554716,3,Co/Cr/Ti
577,-15,-15,0,23.595,18.495,0,57.91,0,0,0,0,0,0,0,0,0.3001146,628.8571,85.49432625,69.65896725,0.13514585,0.135094175,-18.23909163,0,1.777964,0.120376305,3,Co/Cr/Ti
578,-15,5,0,31.085,19.6025,0,49.3125,0,0,0,0,0,0,0,0,0.3617214,573.25,93.93262703,75.34951453,0.13836655,0.143836683,-20.42104515,0,1.7560535,0.123037942,3,Co/Cr/Ti
579,-15,-5,0,27.3625,19.19,0,53.4475,0,0,0,0,0,0,0,0,0.3166166,590.7143,84.72456882,67.49844482,0.136765875,0.140168052,-19.49081474,0,1.7666395,0.122206412,3,Co/Cr/Ti
580,-5,43,0,43.525,20.975,0,35.5,0,0,0,0,0,0,0,0,0.6630479,515.3429,154.7887535,131.6711785,0.14371575,0.148341136,-21.05314325,0,1.72069,0.119143291,3,Co/Cr/Ti
581,-5,-43,0,14.946,18.291,0,66.763,0,0,0,0,0,0,0,0,0.2428347,698.4011,76.82699778,64.09729158,0.13142678,0.116652607,-13.89512139,0,1.8009002,0.112692332,3,Co/Cr/Ti
582,-5,35,0,40.8925,21.1925,0,37.915,0,0,0,0,0,0,0,0,0.662738,528,158.5163258,136.3265173,0.142583775,0.148265967,-21.07706022,0,1.727056,0.120451786,3,Co/Cr/Ti
583,-5,-35,0,16.47,18.8475,0,64.6825,0,0,0,0,0,0,0,0,0.2543403,691.4403,79.6650934,66.3555679,0.1320821,0.120751499,-14.75132946,0,1.7957135,0.114680844,3,Co/Cr/Ti
584,-5,25,0,36.505,21.555,0,41.94,0,0,0,0,0,0,0,0,0.6055078,549,150.5879733,129.9444423,0.14069715,0.147139439,-20.79707013,0,1.737666,0.121864812,3,Co/Cr/Ti
585,-5,-25,0,19.01,19.775,0,61.215,0,0,0,0,0,0,0,0,0.2727641,669.4286,82.71602859,68.44013759,0.1331743,0.126693633,-16.02283438,0,1.787069,0.117412475,3,Co/Cr/Ti
586,-5,15,0,32.1175,21.9175,0,45.965,0,0,0,0,0,0,0,0,0.5369827,570,138.654303,119.5570495,0.138810525,0.144642473,-20.11726542,0,1.748276,0.122344954,3,Co/Cr/Ti
587,-5,-15,0,21.55,20.7025,0,57.7475,0,0,0,0,0,0,0,0,0.2877783,643.2857,83.86102032,68.61876382,0.1342665,0.131680328,-17.09995364,0,1.7784245,0.119458059,3,Co/Cr/Ti
588,-5,5,0,27.73,22.28,0,49.99,0,0,0,0,0,0,0,0,0.3442399,591,92.16093875,74.60996275,0.1369239,0.14058635,-19.03764608,0,1.758886,0.121903236,3,Co/Cr/Ti
589,-5,-5,0,24.09,21.63,0,54.28,0,0,0,0,0,0,0,0,0.3088801,617.1429,86.35229178,70.14366978,0.1353587,0.135847039,-17.98268724,0,1.76978,0.120852437,3,Co/Cr/Ti
590,5,5,0,27.10667,23.24333,0,49.65,0,0,0,0,0,0,0,0,0.3372101,609,93.02851076,75.64013311,0.136655868,0.139869219,-18.68406516,0,1.758387332,0.121590459,3,Co/Cr/Ti
591,5,-5,0,21.95,24.63,0,53.42,0,0,0,0,0,0,0,0,0.301404,636,86.83690363,71.20574563,0.1344385,0.132387967,-16.75170796,0,1.768744,0.119921735,3,Co/Cr/Ti
592,5,15,0,28.651,26.459,0,44.89,0,0,0,0,0,0,0,0,0.5142692,586.6667,136.6721904,118.5302594,0.13731993,0.141578961,-18.42781225,0,1.7472976,0.120682663,3,Co/Cr/Ti
593,5,-15,0,19.345,23.3175,0,57.3375,0,0,0,0,0,0,0,0,0.2823975,656.6667,84.00478859,69.38734109,0.13331835,0.127402673,-15.82513526,0,1.7784045,0.118495757,3,Co/Cr/Ti
594,5,25,0,32.894,26.366,0,40.74,0,0,0,0,0,0,0,0,0.5826454,565,149.1251769,129.4717709,0.13914442,0.145191663,-19.15617179,0,1.7364704,0.119986424,3,Co/Cr/Ti
595,5,-25,0,16.74,22.005,0,61.255,0,0,0,0,0,0,0,0,0.2607006,677.3333,79.99128256,66.38754556,0.1321982,0.121433593,-14.67266184,0,1.788065,0.11625238,3,Co/Cr/Ti
596,5,35,0,37.137,26.273,0,36.59,0,0,0,0,0,0,0,0,0.6302298,544,155.3087901,134.1439091,0.14096891,0.147382553,-19.48912733,0,1.7256432,0.118299291,3,Co/Cr/Ti
597,5,-35,0,14.135,20.6925,0,65.1725,0,0,0,0,0,0,0,0,0.23976,698,75.81067344,63.22064694,0.13107805,0.11428638,-13.29428772,0,1.7977255,0.113142992,3,Co/Cr/Ti
598,5,43,0,39.6828,26.2172,0,34.1,0,0,0,0,0,0,0,0,0.6390698,530.9501,153.7093209,131.6375549,0.142063604,0.148083738,-19.49910674,0,1.71914688,0.116794569,3,Co/Cr/Ti
599,5,-43,0,12.572,19.905,0,67.523,0,0,0,0,0,0,0,0,0.2288495,702.8186,72.8603774,60.8785772,0.13040596,0.109319711,-12.3588309,0,1.8035218,0.110832202,3,Co/Cr/Ti
600,15,5,0,26.48333,24.20667,0,49.31,0,0,0,0,0,0,0,0,0.337644,627,95.90136296,78.67558661,0.136387832,0.139114385,-18.33081611,0,1.757888668,0.12127482,3,Co/Cr/Ti
601,15,-5,0,21.71667,24.945,0,53.33833,0,0,0,0,0,0,0,0,0.3009328,654,89.15495319,73.587515,0.134338168,0.131977621,-16.61896816,0,1.768657658,0.11981958,3,Co/Cr/Ti
602,15,15,0,26.67833,29.07667,0,44.245,0,0,0,0,0,0,0,0,0.4892124,604.6667,134.0021327,116.4017624,0.136471682,0.139354631,-17.45068958,0,1.746667668,0.119708599,3,Co/Cr/Ti
603,15,-15,0,17.34,25.035,0,57.625,0,0,0,0,0,0,0,0,0.2800666,681,86.39858563,72.39061063,0.1324562,0.122904677,-14.71496232,0,1.779839,0.117501294,3,Co/Cr/Ti
604,15,25,0,29.572,30.638,0,39.79,0,0,0,0,0,0,0,0,0.5600559,582.3333,147.7410578,129.0081718,0.13771596,0.142494207,-17.66611571,0,1.7357092,0.118320028,3,Co/Cr/Ti
605,15,-25,0,14.735,23.7225,0,61.5425,0,0,0,0,0,0,0,0,0.2569687,701.6667,81.67879002,68.68452552,0.13133605,0.116049954,-13.4711319,0,1.7894995,0.115118241,3,Co/Cr/Ti
606,15,35,0,33.815,30.545,0,35.64,0,0,0,0,0,0,0,0,0.6083842,560,154.3349039,134.0905429,0.13954045,0.145781636,-18.13172569,0,1.724882,0.116538089,3,Co/Cr/Ti
607,15,-35,0,12.13,22.41,0,65.46,0,0,0,0,0,0,0,0,0.2318003,719.1449,75.51419561,63.53364161,0.1302159,0.107809033,-12.00140076,0,1.79916,0.11185354,3,Co/Cr/Ti
608,25,5,0,25.86,25.17,0,48.97,0,0,0,0,0,0,0,0,0.3516912,645,102.7588933,85.69571527,0.1361198,0.138320868,-17.97790824,0,1.75739,0.120956306,3,Co/Cr/Ti
609,25,-5,0,21.48333,25.26,0,53.25667,0,0,0,0,0,0,0,0,0.3073055,672,93.54871109,78.04499628,0.134237832,0.131560423,-16.48615744,0,1.768571342,0.119717272,3,Co/Cr/Ti
610,25,15,0,26.055,30.04,0,43.905,0,0,0,0,0,0,0,0,0.4897827,622.6667,138.152034,120.714262,0.13620365,0.13857333,-17.11396956,0,1.746169,0.119339027,3,Co/Cr/Ti
611,25,-15,0,17.10667,25.35,0,57.54333,0,0,0,0,0,0,0,0,0.2842696,699,90.01311603,76.06886084,0.132355868,0.122339806,-14.57318618,0,1.779752658,0.117405193,3,Co/Cr/Ti
612,25,25,0,26.25,34.91,0,38.84,0,0,0,0,0,0,0,0,0.5362141,599.8311,145.7019657,127.8895997,0.1362875,0.138821936,-16.15429204,0,1.734948,0.116624857,3,Co/Cr/Ti
613,25,-25,0,12.73,25.44,0,61.83,0,0,0,0,0,0,0,0,0.2563612,726,84.31155873,71.92676673,0.1304739,0.109847835,-12.23898576,0,1.790934,0.113954761,3,Co/Cr/Ti
614,25,35,0,28.4133,36.38726,0,35.19944,0,0,0,0,0,0,0,0,0.5753677,581.4199,151.5421945,132.8637559,0.137217719,0.141330296,-16.14564904,0,1.726073448,0.114566318,3,Co/Cr/Ti
615,25,-35,0,10.38623,24.49552,0,65.11825,0,0,0,0,0,0,0,0,0.2315771,743.8594,78.0341436,66.5466082,0.129466079,0.101327844,-10.83946469,0,1.799105658,0.11105417,3,Co/Cr/Ti
616,35,5,0,20.94,31.73,0,47.33,0,0,0,0,0,0,0,0,0.406665,663,122.1373594,106.4229174,0.1340042,0.130561998,-15.36345304,0,1.75575,0.11863683,3,Co/Cr/Ti
617,35,-5,0,17.30167,30.63,0,52.06833,0,0,0,0,0,0,0,0,0.3164058,690.1819,98.92503297,84.58051777,0.132439718,0.122812505,-14.12535865,0,1.767629658,0.117871774,3,Co/Cr/Ti
618,35,15,0,21.135,36.6,0,42.265,0,0,0,0,0,0,0,0,0.4910101,639.2469,142.186138,126.097102,0.13408805,0.130924722,-14.64558588,0,1.744529,0.116830082,3,Co/Cr/Ti
619,35,-15,0,12.925,30.72,0,56.355,0,0,0,0,0,0,0,0,0.2872204,718.9279,93.54031383,80.75526183,0.13055775,0.110491232,-12.03966756,0,1.778811,0.115613867,3,Co/Cr/Ti
620,35,25,0,22.19803,39.38594,0,38.41603,0,0,0,0,0,0,0,0,0.5343791,620.6032,150.2317329,133.5881575,0.134545153,0.13281677,-14.41980919,0,1.735636054,0.115011801,3,Co/Cr/Ti
621,35,-25,0,10.48744,29.26012,0,60.25244,0,0,0,0,0,0,0,0,0.2616429,743.0508,88.06952667,76.24753461,0.129509599,0.101728638,-10.75721942,0,1.788360392,0.113373673,3,Co/Cr/Ti
622,45,5,0,17.988,35.666,0,46.346,0,0,0,0,0,0,0,0,0.4147238,672.8988,126.4174178,111.5122174,0.13273484,0.124426724,-13.77825502,0,1.754766,0.117212104,3,Co/Cr/Ti
623,45,-5,0,14.79267,33.852,0,51.35533,0,0,0,0,0,0,0,0,0.3275642,700.8713,103.999897,90.35090306,0.131360848,0.116215559,-12.69214455,0,1.767064658,0.116746826,3,Co/Cr/Ti
624,-35,-15,44.793,0,0,0,0,0,0,43.22476,0,0,0,0,11.98224,1.279,418.936,242.7260722,222.8154134,0.325793941,0.530372573,-33.26287918,1,1.453023952,0.141530026,3,Mg/Al/Zr
625,-25,-25,47.42222,0,0,0,0,0,0,37.00356,0,0,0,0,15.57422,1.228,416.5267,231.7071388,214.1882429,0.376947062,0.595462981,-30.09204842,1,1.459667372,0.14292547,3,Mg/Al/Zr
