Number,X,Y,Al,Ti,Cr,Fe,Co,Ni,Cu,Zr,Mo,W,Mn,Si,Mg,Resistance,Thickness,Resistivity,Ex_resistivity,ravg,delta,dHmix,ENavg,dEN,N,Compo
58736,-13,-29,0,44.158152,0,0,0,0,55.841848,0,0,0,0,0,0,0.191,874.09971,75.62972921,56.14627916,0.145663261,0.136362608,-8.877142123,1.776357174,0.139041155,2,Cu/Ti
58737,-13,-27,0,42.861276,0,0,0,0,57.138724,0,0,0,0,0,0,0.186,864.32985,72.8267045,53.86618079,0.14514451,0.136382043,-8.816539031,1.779988427,0.138565735,2,Cu/Ti
58738,-13,-25,0,41.5644,0,0,0,0,58.4356,0,0,0,0,0,0,0.182,854.56,70.45505376,52.01745639,0.14462576,0.136305647,-8.74382635,1.78361968,0.137993155,2,Cu/Ti
58739,-13,-23,0,40.2508,0,0,0,0,59.7492,0,0,0,0,0,0,0.177,846.32,67.85878392,49.95085634,0.14410032,0.136128278,-8.657831158,1.78729776,0.137312899,2,Cu/Ti
58740,-13,-21,0,38.9372,0,0,0,0,61.0628,0,0,0,0,0,0,0.172,838.08,65.29984128,47.9215835,0.14357488,0.135847686,-8.559412042,1.79097584,0.136530207,2,Cu/Ti
58741,-13,-19,0,37.6236,0,0,0,0,62.3764,0,0,0,0,0,0,0.167,829.84,62.77822584,45.92963785,0.14304944,0.135460962,-8.448569003,1.79465392,0.135643304,2,Cu/Ti
58742,-13,-17,0,36.31,0,0,0,0,63.69,0,0,0,0,0,0,0.162,821.6,60.2939376,43.9750194,0.142524,0.134964869,-8.32530204,1.798332,0.134650131,2,Cu/Ti
58743,-13,-15,0,32.81,0,0,0,0,67.19,0,0,0,0,0,0,0.157,753.3,53.5754493,38.6678011,0.141124,0.133080538,-7.93621404,1.808132,0.131466005,2,Cu/Ti
58744,-13,-13,0,29.31,0,0,0,0,70.69,0,0,0,0,0,0,0.151,685,46.856055,33.3596768,0.139724,0.130309441,-7.45892604,1.817932,0.127451494,2,Cu/Ti
58745,-13,-11,0,28.2264,0,0,0,0,71.7736,0,0,0,0,0,0,0.145,676.76,44.4529806,31.39353159,0.13929056,0.129255317,-7.293277235,1.82096608,0.126028319,2,Cu/Ti
58746,-13,-9,0,27.1428,0,0,0,0,72.8572,0,0,0,0,0,0,0.137,668.52,41.48901972,28.8664999,0.13885712,0.128101849,-7.119174269,1.82400016,0.124514977,2,Cu/Ti
58747,-13,-7,0,26.0592,0,0,0,0,73.9408,0,0,0,0,0,0,0.128,660.28,38.28567552,26.1000849,0.13842368,0.126844667,-6.936617143,1.82703424,0.122908139,2,Cu/Ti
58748,-13,-5,0,24.9756,0,0,0,0,75.0244,0,0,0,0,0,0,0.118,652.04,34.85414616,23.10548473,0.13799024,0.125478943,-6.745605857,1.83006832,0.121204086,2,Cu/Ti
58749,-13,-3,0,23.892,0,0,0,0,76.108,0,0,0,0,0,0,0.112,643.8,32.6638368,21.35210456,0.1375568,0.123999329,-6.54614041,1.8331024,0.119398656,2,Cu/Ti
58750,-13,-1,0,22.8084,0,0,0,0,77.1916,0,0,0,0,0,0,0.11,635.56,31.6699548,20.79515175,0.13712336,0.122399876,-6.338220802,1.83613648,0.117487176,2,Cu/Ti
58751,-13,1,0,21.7248,0,0,0,0,78.2752,0,0,0,0,0,0,0.108,627.32,30.69100368,20.25312982,0.13668992,0.120673939,-6.121847034,1.83917056,0.115464377,2,Cu/Ti
58752,-13,3,0,20.6412,0,0,0,0,79.3588,0,0,0,0,0,0,0.107,619.08,30.00742668,20.00648202,0.13625648,0.118814062,-5.897019105,1.84220464,0.113324301,2,Cu/Ti
58753,-13,5,0,19.5576,0,0,0,0,80.4424,0,0,0,0,0,0,0.105,610.84,29.0546046,19.49058913,0.13582304,0.116811832,-5.663737016,1.84523872,0.111060167,2,Cu/Ti
58754,-13,7,0,18.474,0,0,0,0,81.526,0,0,0,0,0,0,0.103,602.6,28.1167134,18.98962712,0.1353896,0.114657699,-5.422000766,1.8482728,0.10866422,2,Cu/Ti
58755,-13,9,0,18.814,0,0,0,0,81.186,0,0,0,0,0,0,0.1,671.4,30.41442,21.15023892,0.1355256,0.115350583,-5.498760254,1.8473208,0.109430699,2,Cu/Ti
58756,-13,11,0,19.154,0,0,0,0,80.846,0,0,0,0,0,0,0.098,740.2,32.8604388,23.45916292,0.1356616,0.116027802,-5.574687422,1.8463688,0.110183621,2,Cu/Ti
58757,-13,13,0,19.494,0,0,0,0,80.506,0,0,0,0,0,0,0.096,809,35.181792,25.64342132,0.1357976,0.116689694,-5.64978227,1.8454168,0.110923263,2,Cu/Ti
58758,-13,15,0,19.043,0,0,0,0,80.957,0,0,0,0,0,0,0.091,789.7,32.5538031,23.19728464,0.1356172,0.115808412,-5.549990944,1.8466796,0.109939288,2,Cu/Ti
58759,-13,17,0,18.592,0,0,0,0,81.408,0,0,0,0,0,0,0.088,770.4,30.7112256,21.53655936,0.1354368,0.114899967,-5.44873513,1.8479424,0.108931787,2,Cu/Ti
58760,-13,19,0,18.3936,0,0,0,0,81.6064,0,0,0,0,0,0,0.085,781.52,30.0924276,20.99776021,0.13535744,0.114491524,-5.403727725,1.84849792,0.108480958,2,Cu/Ti
58761,-13,21,0,18.1952,0,0,0,0,81.8048,0,0,0,0,0,0,0.082,792.64,29.44340544,20.4287369,0.13527808,0.114077599,-5.358436909,1.84905344,0.10802539,2,Cu/Ti
58762,-13,23,0,17.9968,0,0,0,0,82.0032,0,0,0,0,0,0,0.078,803.76,28.40005584,19.46538614,0.13519872,0.113658117,-5.312862683,1.84960896,0.107565024,2,Cu/Ti
58763,-13,25,0,17.7984,0,0,0,0,82.2016,0,0,0,0,0,0,0.076,814.88,28.05468864,19.20001779,0.13511936,0.113233004,-5.267005047,1.85016448,0.107099797,2,Cu/Ti
58764,-13,27,0,17.111019,0,0,0,0,82.888981,0,0,0,0,0,0,0.072,815.31244,26.59223054,18.01472546,0.134844408,0.111715488,-5.105933744,1.852089147,0.105449462,2,Cu/Ti
58765,-13,29,0,16.423637,0,0,0,0,83.576363,0,0,0,0,0,0,0.071,815.74487,26.23680225,17.93646334,0.134569455,0.110126009,-4.941460252,1.854013816,0.103737179,2,Cu/Ti
58766,-13,31,0,15.736256,0,0,0,0,84.263744,0,0,0,0,0,0,0.068,816.17731,25.14152586,17.11835271,0.134294502,0.108460809,-4.77358505,1.855938483,0.101959832,2,Cu/Ti
58767,-13,33,0,15.048875,0,0,0,0,84.951125,0,0,0,0,0,0,0.066,816.60975,24.41499831,16.66899093,0.13401955,0.106715725,-4.6023079,1.85786315,0.100113954,2,Cu/Ti
58768,-13,35,0,14.361493,0,0,0,0,85.638507,0,0,0,0,0,0,0.065,817.04218,24.05780699,16.58896578,0.133744597,0.104886135,-4.427628548,1.85978782,0.098195677,2,Cu/Ti
58769,-13,37,0,13.674112,0,0,0,0,86.325888,0,0,0,0,0,0,0.063,817.47462,23.32990818,16.13823274,0.133469645,0.102966886,-4.2495475,1.861712486,0.096200676,2,Cu/Ti
58770,-13,39,0,12.986731,0,0,0,0,87.013269,0,0,0,0,0,0,0.062,817.90706,22.97173769,16.05722801,0.133194692,0.100952188,-4.068064505,1.863637153,0.09412407,2,Cu/Ti
58771,-11,-41,0,50.963904,0,0,0,0,49.036096,0,0,0,0,0,0,0.226,911.57039,93.32475339,71.09708802,0.148385562,0.134758955,-8.996655201,1.757301069,0.139973982,2,Cu/Ti
58772,-11,-39,0,49.691766,0,0,0,0,50.308234,0,0,0,0,0,0,0.218,902.78909,89.15403379,67.43931991,0.147876706,0.135245235,-8.99965797,1.760863055,0.13999734,2,Cu/Ti
58773,-11,-37,0,48.419628,0,0,0,0,51.580372,0,0,0,0,0,0,0.213,894.00779,86.26191765,65.06015525,0.147367851,0.135647002,-8.991008728,1.764425042,0.13993005,2,Cu/Ti
58774,-11,-35,0,47.14749,0,0,0,0,52.85251,0,0,0,0,0,0,0.209,885.22649,83.81058839,63.12177748,0.146858996,0.135963249,-8.970707472,1.767987028,0.139771984,2,Cu/Ti
58775,-11,-33,0,45.875352,0,0,0,0,54.124648,0,0,0,0,0,0,0.203,876.44519,80.59702323,60.42116379,0.146350141,0.136192783,-8.938754204,1.771549014,0.139522831,2,Cu/Ti
58776,-11,-31,0,44.603214,0,0,0,0,55.396786,0,0,0,0,0,0,0.199,867.66389,78.21729669,58.55438874,0.145841286,0.136334217,-8.895148923,1.775111001,0.139182102,2,Cu/Ti
58777,-11,-29,0,43.331076,0,0,0,0,56.668924,0,0,0,0,0,0,0.194,858.8826,75.48032065,56.33036419,0.14533243,0.136385963,-8.83989163,1.778672987,0.138749124,2,Cu/Ti
58778,-11,-27,0,42.058938,0,0,0,0,57.941062,0,0,0,0,0,0,0.189,850.1013,72.783123,54.14611802,0.144823575,0.13634622,-8.772982324,1.782234974,0.13822303,2,Cu/Ti
58779,-11,-25,0,40.7868,0,0,0,0,59.2132,0,0,0,0,0,0,0.184,841.32,70.12570464,52.00165114,0.14431472,0.136212964,-8.694421005,1.78579696,0.13760275,2,Cu/Ti
58780,-11,-23,0,39.4732,0,0,0,0,60.5268,0,0,0,0,0,0,0.179,833.08,67.55195796,49.95757426,0.14378928,0.135974824,-8.601071334,1.78947504,0.136862055,2,Cu/Ti
58781,-11,-21,0,38.1596,0,0,0,0,61.8404,0,0,0,0,0,0,0.175,824.84,65.389191,48.32447709,0.14326384,0.135631778,-8.49529774,1.79315312,0.136017906,2,Cu/Ti
58782,-11,-19,0,36.846,0,0,0,0,63.154,0,0,0,0,0,0,0.17,816.6,62.886366,46.35132188,0.1427384,0.135180725,-8.377100222,1.7968312,0.135068363,2,Cu/Ti
58783,-11,-17,0,35.5324,0,0,0,0,64.4676,0,0,0,0,0,0,0.165,808.36,60.4208682,44.41549387,0.14221296,0.134618218,-8.246478781,1.80050928,0.134011187,2,Cu/Ti
58784,-11,-15,0,33.49,0,0,0,0,66.51,0,0,0,0,0,0,0.16,780.1,56.541648,41.3598102,0.141396,0.133513111,-8.01871164,1.806228,0.132147539,2,Cu/Ti
58785,-11,-13,0,29.99,0,0,0,0,70.01,0,0,0,0,0,0,0.154,711.8,49.6565916,35.8860238,0.139996,0.130922001,-7.55855964,1.816028,0.128299896,2,Cu/Ti
58786,-11,-11,0,26.49,0,0,0,0,73.51,0,0,0,0,0,0,0.148,643.5,43.142814,30.7835162,0.138596,0.127357195,-7.01020764,1.825828,0.123558385,2,Cu/Ti
58787,-11,-9,0,25.4064,0,0,0,0,74.5936,0,0,0,0,0,0,0.14,635.26,40.2881892,28.36582059,0.13816256,0.126035233,-6.822557421,1.82886208,0.121893453,2,Cu/Ti
58788,-11,-7,0,24.3228,0,0,0,0,75.6772,0,0,0,0,0,0,0.131,627.02,37.20924786,25.72380844,0.13772912,0.124601575,-6.626453041,1.83189616,0.120128857,2,Cu/Ti
58789,-11,-5,0,23.2392,0,0,0,0,76.7608,0,0,0,0,0,0,0.121,618.78,33.91718814,22.86867792,0.13729568,0.12305052,-6.4218945,1.83493024,0.118260133,2,Cu/Ti
58790,-11,-3,0,22.1556,0,0,0,0,77.8444,0,0,0,0,0,0,0.114,610.54,31.52950668,20.91792565,0.13686224,0.121375713,-6.208881799,1.83796432,0.116282264,2,Cu/Ti
58791,-11,-1,0,21.072,0,0,0,0,78.928,0,0,0,0,0,0,0.112,602.3,30.5582928,20.38364096,0.1364288,0.119570036,-5.987414938,1.8409984,0.114189576,2,Cu/Ti
58792,-11,1,0,19.9884,0,0,0,0,80.0116,0,0,0,0,0,0,0.11,594.06,29.6020098,19.86428715,0.13599536,0.117625476,-5.757493916,1.84403248,0.111975633,2,Cu/Ti
58793,-11,3,0,18.9048,0,0,0,0,81.0952,0,0,0,0,0,0,0.108,585.82,28.66065768,19.35986422,0.13556192,0.115532959,-5.519118733,1.84706656,0.109633089,2,Cu/Ti
58794,-11,5,0,18.533,0,0,0,0,81.467,0,0,0,0,0,0,0.107,616.1,29.8629831,20.71210684,0.1354132,0.114779074,-5.43538048,1.8481076,0.108798211,2,Cu/Ti
58795,-11,7,0,18.873,0,0,0,0,81.127,0,0,0,0,0,0,0.105,684.9,32.5772685,23.28929744,0.1355492,0.115469214,-5.511995536,1.8471556,0.109562317,2,Cu/Ti
58796,-11,9,0,19.213,0,0,0,0,80.787,0,0,0,0,0,0,0.103,753.7,35.1668883,25.74182244,0.1356852,0.11614375,-5.587778272,1.8462036,0.110312916,2,Cu/Ti
58797,-11,11,0,19.553,0,0,0,0,80.447,0,0,0,0,0,0,0.1,822.5,37.25925,27.69708934,0.1358212,0.116803015,-5.662728688,1.8452516,0.11105028,2,Cu/Ti
58798,-11,13,0,19.102,0,0,0,0,80.898,0,0,0,0,0,0,0.097,803.2,35.2934112,25.91310276,0.1356408,0.115925229,-5.563128946,1.8465144,0.110069335,2,Cu/Ti
58799,-11,15,0,18.651,0,0,0,0,81.349,0,0,0,0,0,0,0.094,783.9,33.3800298,24.18157358,0.1354604,0.115020383,-5.462064716,1.8477772,0.109064949,2,Cu/Ti
58800,-11,17,0,18.3684,0,0,0,0,81.6316,0,0,0,0,0,0,0.091,784.88,32.35510824,23.27060199,0.13534736,0.114439255,-5.397990773,1.84856848,0.108423357,2,Cu/Ti
58801,-11,19,0,18.17,0,0,0,0,81.83,0,0,0,0,0,0,0.088,796,31.731744,22.7272366,0.135268,0.114024627,-5.35266396,1.849124,0.107967183,2,Cu/Ti
58802,-11,21,0,17.9716,0,0,0,0,82.0284,0,0,0,0,0,0,0.084,807.12,30.71253024,21.78802169,0.13518864,0.113604435,-5.307053736,1.84967952,0.107506203,2,Cu/Ti
58803,-11,23,0,17.7732,0,0,0,0,82.2268,0,0,0,0,0,0,0.081,818.24,30.02368032,21.17917062,0.13510928,0.113178601,-5.261160102,1.85023504,0.107040355,2,Cu/Ti
58804,-11,25,0,17.5748,0,0,0,0,82.4252,0,0,0,0,0,0,0.078,829.36,29.30460624,20.54009538,0.13502992,0.112747048,-5.214983058,1.85079056,0.106569575,2,Cu/Ti
58805,-11,27,0,16.902321,0,0,0,0,83.097679,0,0,0,0,0,0,0.076,830.63025,28.59693825,20.10358437,0.134760928,0.111240675,-5.056357121,1.852673501,0.104936277,2,Cu/Ti
58806,-11,29,0,16.229843,0,0,0,0,83.770157,0,0,0,0,0,0,0.073,831.90049,27.5101173,19.28792001,0.134491937,0.109664375,-4.894475386,1.85455644,0.103242819,2,Cu/Ti
58807,-11,31,0,15.557364,0,0,0,0,84.442636,0,0,0,0,0,0,0.07,833.17074,26.41984417,18.46880385,0.134222946,0.108014516,-4.729337371,1.856439381,0.101486185,2,Cu/Ti
58808,-11,33,0,14.884885,0,0,0,0,85.115115,0,0,0,0,0,0,0.069,834.44098,26.08212171,18.40223838,0.133953954,0.106287096,-4.560943315,1.858322322,0.099663037,2,Cu/Ti
58809,-11,35,0,14.212406,0,0,0,0,85.787594,0,0,0,0,0,0,0.068,835.71123,25.74324873,18.33452238,0.133684962,0.10447767,-4.389293216,1.860205263,0.097769654,2,Cu/Ti
58810,-11,37,0,13.539928,0,0,0,0,86.460072,0,0,0,0,0,0,0.066,836.98147,25.02407199,17.88650222,0.133415971,0.102581287,-4.214387339,1.862088202,0.095801874,2,Cu/Ti
58811,-11,39,0,12.867449,0,0,0,0,87.132551,0,0,0,0,0,0,0.065,838.25172,24.6823219,17.81590911,0.13314698,0.100592387,-4.036225162,1.863971143,0.093755008,2,Cu/Ti
58812,-11,41,0,12.19497,0,0,0,0,87.80503,0,0,0,0,0,0,0.065,839.52196,24.71972411,18.12446831,0.132877988,0.098504714,-3.854806944,1.865854084,0.091623757,2,Cu/Ti
58813,-9,-41,0,49.988402,0,0,0,0,50.011598,0,0,0,0,0,0,0.23,890.42195,92.77306297,70.93873952,0.147995361,0.135139368,-8.999999516,1.760032474,0.139999996,2,Cu/Ti
58814,-9,-39,0,48.741001,0,0,0,0,51.258999,0,0,0,0,0,0,0.222,882.62921,88.76248913,67.43114271,0.1474964,0.135553536,-8.994293717,1.763525197,0.139955611,2,Cu/Ti
58815,-9,-37,0,47.493601,0,0,0,0,52.506399,0,0,0,0,0,0,0.217,874.83646,85.99729885,65.16892906,0.14699744,0.135885741,-8.977384671,1.767017917,0.139823992,2,Cu/Ti
58816,-9,-35,0,46.246201,0,0,0,0,53.753799,0,0,0,0,0,0,0.212,867.04372,83.26741069,62.94201753,0.14649848,0.136134902,-8.949272375,1.770510637,0.139604894,2,Cu/Ti
58817,-9,-33,0,44.998801,0,0,0,0,55.001199,0,0,0,0,0,0,0.207,859.25097,80.57282271,60.75040617,0.14599952,0.136299766,-8.909956831,1.774003357,0.139297904,2,Cu/Ti
58818,-9,-31,0,43.751401,0,0,0,0,56.248599,0,0,0,0,0,0,0.202,851.45823,77.91353679,58.59409688,0.14550056,0.136378893,-8.859438038,1.777496077,0.138902438,2,Cu/Ti
58819,-9,-29,0,42.504,0,0,0,0,57.496,0,0,0,0,0,0,0.197,843.66549,75.28955199,56.47308911,0.1450016,0.136370651,-8.797715942,1.7809888,0.138417738,2,Cu/Ti
58820,-9,-27,0,41.2566,0,0,0,0,58.7434,0,0,0,0,0,0,0.193,835.87274,73.07951779,54.76603153,0.14450264,0.136273204,-8.724790643,1.78448152,0.137842864,2,Cu/Ti
58821,-9,-25,0,40.0092,0,0,0,0,59.9908,0,0,0,0,0,0,0.188,828.08,70.52260512,52.7120955,0.14400368,0.1360845,-8.640662095,1.78797424,0.137176681,2,Cu/Ti
58822,-9,-23,0,38.6956,0,0,0,0,61.3044,0,0,0,0,0,0,0.183,819.84,67.96391616,50.68307633,0.14347824,0.135784615,-8.539957946,1.79165232,0.136374963,2,Cu/Ti
58823,-9,-21,0,37.382,0,0,0,0,62.618,0,0,0,0,0,0,0.178,811.6,65.4425544,48.69138436,0.1429528,0.135378029,-8.426829874,1.7953304,0.135468678,2,Cu/Ti
58824,-9,-19,0,36.0684,0,0,0,0,63.9316,0,0,0,0,0,0,0.173,803.36,62.95851984,46.73701959,0.14242736,0.13486144,-8.301277877,1.79900848,0.134455712,2,Cu/Ti
58825,-9,-17,0,34.7548,0,0,0,0,65.2452,0,0,0,0,0,0,0.168,795.12,60.51181248,44.81998202,0.14190192,0.134231177,-8.163301957,1.80268656,0.133333633,2,Cu/Ti
58826,-9,-15,0,33.4412,0,0,0,0,66.5588,0,0,0,0,0,0,0.162,786.88,57.74597568,42.58381502,0.14137648,0.133483165,-8.012902113,1.80636464,0.13209966,2,Cu/Ti
58827,-9,-13,0,30.67,0,0,0,0,69.33,0,0,0,0,0,0,0.156,738.6,52.1953848,38.1506274,0.140268,0.131497917,-7.65486396,1.814124,0.129114649,2,Cu/Ti
58828,-9,-11,0,27.17,0,0,0,0,72.83,0,0,0,0,0,0,0.15,670.3,45.546885,32.9133976,0.138868,0.128132053,-7.12364796,1.823924,0.124554094,2,Cu/Ti
58829,-9,-9,0,23.67,0,0,0,0,76.33,0,0,0,0,0,0,0.143,602,38.996958,27.7747406,0.137468,0.123681612,-6.50423196,1.833724,0.119015847,2,Cu/Ti
58830,-9,-7,0,22.5864,0,0,0,0,77.4136,0,0,0,0,0,0,0.134,593.76,36.04241952,25.25713131,0.13703456,0.122056812,-6.294580326,1.83675808,0.11708201,2,Cu/Ti
58831,-9,-5,0,21.5028,0,0,0,0,78.4972,0,0,0,0,0,0,0.123,585.52,32.62458888,22.27622986,0.13660112,0.12030407,-6.076474532,1.83979216,0.115035695,2,Cu/Ti
58832,-9,-3,0,20.4192,0,0,0,0,79.5808,0,0,0,0,0,0,0.116,577.28,30.33490944,20.42347962,0.13616768,0.118415749,-5.849914577,1.84282624,0.112870784,2,Cu/Ti
58833,-9,-1,0,19.3356,0,0,0,0,80.6644,0,0,0,0,0,0,0.114,569.04,29.38636368,19.91186305,0.13573424,0.116383217,-5.614900462,1.84586032,0.110580312,2,Cu/Ti
58834,-9,1,0,18.252,0,0,0,0,81.748,0,0,0,0,0,0,0.112,560.8,28.4527488,19.41517736,0.1353008,0.114196666,-5.371432186,1.8488944,0.108156302,2,Cu/Ti
58835,-9,3,0,18.592,0,0,0,0,81.408,0,0,0,0,0,0,0.111,629.6,31.6581768,22.48351056,0.1354368,0.114899967,-5.44873513,1.8479424,0.108931787,2,Cu/Ti
58836,-9,5,0,18.932,0,0,0,0,81.068,0,0,0,0,0,0,0.109,698.4,34.4848968,25.17313576,0.1355728,0.115587376,-5.525205754,1.8469904,0.109693529,2,Cu/Ti
58837,-9,7,0,19.272,0,0,0,0,80.728,0,0,0,0,0,0,0.107,767.2,37.1869512,27.73809536,0.1357088,0.116259238,-5.600844058,1.8460384,0.110441811,2,Cu/Ti
58838,-9,9,0,19.612,0,0,0,0,80.388,0,0,0,0,0,0,0.105,836,39.76434,30.17838936,0.1358448,0.116915886,-5.675650042,1.8450864,0.111176906,2,Cu/Ti
58839,-9,11,0,19.161,0,0,0,0,80.839,0,0,0,0,0,0,0.103,816.7,38.1064053,28.70230688,0.1356644,0.116041583,-5.576241884,1.8463492,0.110198982,2,Cu/Ti
58840,-9,13,0,18.71,0,0,0,0,81.29,0,0,0,0,0,0,0.1,797.4,36.12222,26.8999738,0.135484,0.115140321,-5.47536924,1.847612,0.109197699,2,Cu/Ti
58841,-9,15,0,18.3432,0,0,0,0,81.6568,0,0,0,0,0,0,0.097,788.24,34.63605384,25.56170874,0.13533728,0.114386896,-5.39224925,1.84863904,0.10836568,2,Cu/Ti
58842,-9,17,0,18.1448,0,0,0,0,81.8552,0,0,0,0,0,0,0.094,799.36,34.03834752,25.04400126,0.13525792,0.113971566,-5.346886439,1.84919456,0.107908899,2,Cu/Ti
58843,-9,19,0,17.9464,0,0,0,0,82.0536,0,0,0,0,0,0,0.09,810.48,33.0432696,24.12892219,0.13517856,0.113550661,-5.301240217,1.84975008,0.107447304,2,Cu/Ti
58844,-9,21,0,17.748,0,0,0,0,82.252,0,0,0,0,0,0,0.087,821.6,32.3800776,23.54572904,0.1350992,0.113124105,-5.255310586,1.8503056,0.106980833,2,Cu/Ti
58845,-9,23,0,17.5496,0,0,0,0,82.4504,0,0,0,0,0,0,0.084,832.72,31.68666144,22.93231173,0.13501984,0.112691821,-5.209097543,1.85086112,0.106509422,2,Cu/Ti
58846,-9,25,0,17.3512,0,0,0,0,82.6488,0,0,0,0,0,0,0.081,843.84,30.96302112,22.28867026,0.13494048,0.112253728,-5.162601091,1.85141664,0.106033004,2,Cu/Ti
58847,-9,27,0,16.693624,0,0,0,0,83.306376,0,0,0,0,0,0,0.079,845.94805,30.27394287,21.8647398,0.13467745,0.110759132,-5.006467144,1.853257853,0.104417302,2,Cu/Ti
58848,-9,29,0,16.036048,0,0,0,0,83.963952,0,0,0,0,0,0,0.076,848.05611,29.19687576,21.05282048,0.134414419,0.109196631,-4.847219872,1.855099066,0.102743213,2,Cu/Ti
58849,-9,31,0,15.378472,0,0,0,0,84.621528,0,0,0,0,0,0,0.074,850.16416,28.49920297,20.62029549,0.134151389,0.107562737,-4.684859276,1.856940278,0.101007833,2,Cu/Ti
58850,-9,33,0,14.720896,0,0,0,0,85.279104,0,0,0,0,0,0,0.072,852.27221,27.7977104,20.18395072,0.133888358,0.105853595,-4.519385355,1.858781491,0.099207948,2,Cu/Ti
58851,-9,35,0,14.06332,0,0,0,0,85.93668,0,0,0,0,0,0,0.071,854.38027,27.47943262,20.13082073,0.133625328,0.104064936,-4.35079811,1.860622704,0.097339979,2,Cu/Ti
58852,-9,37,0,13.405744,0,0,0,0,86.594256,0,0,0,0,0,0,0.069,856.48832,26.77125542,19.68779132,0.133362298,0.102192006,-4.17909754,1.862463917,0.095399925,2,Cu/Ti
58853,-9,39,0,12.748168,0,0,0,0,87.251832,0,0,0,0,0,0,0.068,858.59637,26.44820258,19.62988628,0.133099267,0.100229484,-4.004283646,1.86430513,0.093383296,2,Cu/Ti
58854,-9,41,0,12.090592,0,0,0,0,87.909408,0,0,0,0,0,0,0.067,860.70443,26.12324015,19.57007165,0.132836237,0.098171378,-3.826356426,1.866146342,0.091285015,2,Cu/Ti
58855,-7,-41,0,49.012899,0,0,0,0,50.987101,0,0,0,0,0,0,0.234,869.27351,92.14473061,70.70374947,0.14760516,0.135470211,-8.996492274,1.762763883,0.139972715,2,Cu/Ti
58856,-7,-39,0,47.790237,0,0,0,0,52.209763,0,0,0,0,0,0,0.226,862.46932,88.29788404,67.34990468,0.147116095,0.135814224,-8.982421011,1.766187336,0.139863208,2,Cu/Ti
58857,-7,-37,0,46.567574,0,0,0,0,53.432426,0,0,0,0,0,0,0.22,855.66513,85.27558686,64.82060967,0.14662703,0.136078718,-8.957586426,1.769610793,0.139669727,2,Cu/Ti
58858,-7,-35,0,45.344912,0,0,0,0,54.655088,0,0,0,0,0,0,0.215,848.86094,82.67481125,62.71283583,0.146137965,0.136262552,-8.921988561,1.773034246,0.139391924,2,Cu/Ti
58859,-7,-33,0,44.12225,0,0,0,0,55.87775,0,0,0,0,0,0,0.21,842.05676,80.10485958,60.63588593,0.1456489,0.136364418,-8.875627398,1.7764577,0.139029292,2,Cu/Ti
58860,-7,-31,0,42.899587,0,0,0,0,57.100413,0,0,0,0,0,0,0.206,835.25257,77.94409933,58.96812786,0.145159835,0.136382833,-8.818502887,1.779881156,0.138581166,2,Cu/Ti
58861,-7,-29,0,41.676925,0,0,0,0,58.323075,0,0,0,0,0,0,0.201,828.44838,75.43271034,56.94974065,0.14467077,0.136316127,-8.750615121,1.78330461,0.138046714,2,Cu/Ti
58862,-7,-27,0,40.454262,0,0,0,0,59.545738,0,0,0,0,0,0,0.196,821.64419,72.95214434,54.96217682,0.144181705,0.136162438,-8.67196399,1.786728066,0.137424927,2,Cu/Ti
58863,-7,-25,0,39.2316,0,0,0,0,60.7684,0,0,0,0,0,0,0.191,814.84,70.50240132,53.00543557,0.14369264,0.135919691,-8.582549621,1.79015152,0.136714615,2,Cu/Ti
58864,-7,-23,0,37.918,0,0,0,0,62.082,0,0,0,0,0,0,0.186,806.6,67.9625028,50.99520684,0.1431672,0.135557022,-8.474490994,1.7938296,0.135851235,2,Cu/Ti
58865,-7,-21,0,36.6044,0,0,0,0,63.3956,0,0,0,0,0,0,0.181,798.36,65.45993148,49.02230531,0.14264176,0.13508574,-8.354008442,1.79750768,0.134882074,2,Cu/Ti
58866,-7,-19,0,35.2908,0,0,0,0,64.7092,0,0,0,0,0,0,0.176,790.12,62.99468736,47.08673098,0.14211632,0.134502329,-8.221101967,1.80118576,0.133804832,2,Cu/Ti
58867,-7,-17,0,33.9772,0,0,0,0,66.0228,0,0,0,0,0,0,0.171,781.88,60.56677044,45.18848386,0.14159088,0.133802884,-8.075771569,1.80486384,0.132616876,2,Cu/Ti
58868,-7,-15,0,32.6636,0,0,0,0,67.3364,0,0,0,0,0,0,0.165,773.64,57.8257218,42.97710501,0.14106544,0.132983064,-7.918017246,1.80854192,0.131315201,2,Cu/Ti
58869,-7,-13,0,31.35,0,0,0,0,68.65,0,0,0,0,0,0,0.159,765.4,55.1294658,40.8105188,0.14054,0.132038045,-7.747839,1.81222,0.129896388,2,Cu/Ti
58870,-7,-11,0,27.85,0,0,0,0,72.15,0,0,0,0,0,0,0.153,697.1,48.3153039,35.4076269,0.13914,0.128866122,-7.233759,1.82202,0.125513026,2,Cu/Ti
58871,-7,-9,0,24.35,0,0,0,0,75.65,0,0,0,0,0,0,0.145,628.8,41.302728,29.806321,0.13774,0.124638973,-6.631479,1.83182,0.120174405,2,Cu/Ti
58872,-7,-7,0,20.85,0,0,0,0,79.15,0,0,0,0,0,0,0.136,560.5,34.531284,24.446147,0.13634,0.119183241,-5.940999,1.84162,0.113746101,2,Cu/Ti
